ISK	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GABA	0.0701754385964912	0.0175438596491228	0.0760233918128655	0.087719298245614	0.660818713450292	0.064327485380117	0.0233918128654971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HCN	0.0645161290322581	0.032258064516129	0.150537634408602	0.279569892473118	0.150537634408602	0.225806451612903	0.0537634408602151	0.010752688172043	0	0.010752688172043	0	0	0	0.010752688172043	0.010752688172043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNV	0	0	0.0303030303030303	0.454545454545455	0.333333333333333	0.151515151515152	0.0303030303030303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNT	0.0454545454545455	0	0.0454545454545455	0	0.181818181818182	0.590909090909091	0.0909090909090909	0.0454545454545455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNN	0.0714285714285714	0	0.0535714285714286	0.0178571428571429	0.196428571428571	0.232142857142857	0.125	0.303571428571429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CNG	0.0498084291187739	0.0153256704980843	0.176245210727969	0.134099616858238	0.145593869731801	0.222222222222222	0.0804597701149425	0.0114942528735632	0.0153256704980843	0.0114942528735632	0.0229885057471264	0.0153256704980843	0.0114942528735632	0.00766283524904215	0	0.0153256704980843	0.0153256704980843	0.00383141762452107	0.00383141762452107	0	0	0	0	0.0153256704980843	0.00766283524904215	0	0	0.0114942528735632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00383141762452107	0	0	0.00383141762452107	0	0	0	0	0	0	0	0	0	0	0	0	0
TRPM	0.0392156862745098	0.0065359477124183	0.0196078431372549	0.0784313725490196	0.111111111111111	0.254901960784314	0.405228758169935	0.0457516339869281	0.0196078431372549	0.0130718954248366	0.0065359477124183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRPA	0.0344827586206897	0	0	0.0344827586206897	0.0689655172413793	0.517241379310345	0.103448275862069	0.103448275862069	0.137931034482759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNS	0	0	0.0384615384615385	0.230769230769231	0.307692307692308	0.115384615384615	0.307692307692308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSCCN	0.763636363636364	0	0	0.0181818181818182	0.0181818181818182	0.0545454545454545	0.0181818181818182	0	0	0.0181818181818182	0	0.0181818181818182	0	0	0	0	0	0.0181818181818182	0.0181818181818182	0	0	0	0	0.0181818181818182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0181818181818182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0181818181818182	0	0	0	0	0	0	0	0
CAT2P	0.048	0.26	0.056	0.012	0.032	0.068	0.204	0.04	0.02	0.02	0.04	0.104	0.048	0.02	0	0	0.004	0.008	0	0.004	0	0	0	0.004	0	0	0	0.004	0	0	0	0	0	0	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNH	0.0441176470588235	0	0.0220588235294118	0.0588235294117647	0.492647058823529	0.0661764705882353	0.294117647058824	0.0147058823529412	0	0	0	0	0.00735294117647059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CACNB	0.977777777777778	0.0222222222222222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNAC	0	0	0.25	0.166666666666667	0.583333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CACNA1	0.00847457627118644	0	0	0.0211864406779661	0.0127118644067797	0	0.00847457627118644	0.0127118644067797	0.00423728813559322	0.0254237288135593	0.0254237288135593	0.0254237288135593	0.0169491525423729	0.0254237288135593	0.0423728813559322	0.076271186440678	0.0677966101694915	0.148305084745763	0.0847457627118644	0.220338983050847	0.0466101694915254	0.105932203389831	0.0127118644067797	0.00423728813559322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00423728813559322	0	0	0
AQUA	0.00595238095238095	0.00357142857142857	0.00952380952380952	0.0369047619047619	0.0345238095238095	0.0583333333333333	0.571428571428571	0.0333333333333333	0.00476190476190476	0.00357142857142857	0.00714285714285714	0.0130952380952381	0.0821428571428571	0.00952380952380952	0.00833333333333333	0	0.00357142857142857	0.0226190476190476	0.0238095238095238	0.00595238095238095	0	0.00476190476190476	0.00119047619047619	0.00476190476190476	0.0107142857142857	0.00357142857142857	0.00119047619047619	0	0.00238095238095238	0.00238095238095238	0.00119047619047619	0.00238095238095238	0.00119047619047619	0	0.00119047619047619	0.00119047619047619	0.00119047619047619	0.00119047619047619	0	0.00238095238095238	0	0	0	0	0.00119047619047619	0	0	0.00119047619047619	0.00119047619047619	0	0	0	0.00119047619047619	0.00119047619047619	0.00119047619047619	0	0.00119047619047619	0	0	0	0.00119047619047619	0	0	0	0.00119047619047619	0	0.00119047619047619	0	0.00119047619047619	0	0	0	0	0	0	0.00119047619047619	0.00119047619047619	0	0.00119047619047619	0	0	0	0	0	0.00119047619047619	0.00119047619047619	0	0	0	0	0
ATPG	0.0844155844155844	0.409090909090909	0.467532467532468	0.0324675324675325	0	0	0	0.00649350649350649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CACNA2	0.733333333333333	0.213333333333333	0.0266666666666667	0	0	0.0133333333333333	0	0.0133333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IRCHN	0.0460526315789474	0.0460526315789474	0.631578947368421	0.269736842105263	0	0	0	0.00657894736842105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CACNG	0	0.0652173913043478	0.108695652173913	0.228260869565217	0.543478260869565	0.0217391304347826	0.0108695652173913	0.0217391304347826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SCNA	0	0.00934579439252336	0	0	0	0.0186915887850467	0.0467289719626168	0	0.00934579439252336	0	0.0373831775700935	0	0.00934579439252336	0.00934579439252336	0.0186915887850467	0.00934579439252336	0.0841121495327103	0.0560747663551402	0.0934579439252336	0.168224299065421	0.0841121495327103	0.196261682242991	0.0841121495327103	0.0467289719626168	0.00934579439252336	0.00934579439252336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RYAN	0.0784313725490196	0	0	0.0196078431372549	0.0196078431372549	0.0392156862745098	0.764705882352941	0.0196078431372549	0.0588235294117647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNM	0.0612244897959184	0.122448979591837	0.306122448979592	0.0102040816326531	0.0102040816326531	0.0714285714285714	0.183673469387755	0.102040816326531	0.0510204081632653	0.0102040816326531	0.0102040816326531	0	0	0.0102040816326531	0.0102040816326531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0102040816326531	0.0102040816326531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0102040816326531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0102040816326531
GLYR	0.0454545454545455	0.0227272727272727	0.113636363636364	0.181818181818182	0.545454545454545	0.0454545454545455	0	0	0.0454545454545455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IP3R	0.126984126984127	0.0158730158730159	0	0	0.0317460317460317	0.111111111111111	0.412698412698413	0.19047619047619	0.0158730158730159	0	0	0.0158730158730159	0	0	0.0158730158730159	0	0	0	0	0	0	0	0.0158730158730159	0	0	0	0	0	0	0.0158730158730159	0.0158730158730159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0158730158730159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLUT_NNMDA	0.0277008310249307	0.0249307479224377	0.0692520775623269	0.42382271468144	0.202216066481994	0.0470914127423823	0.0193905817174515	0.0138504155124654	0.0332409972299169	0.0249307479224377	0.0193905817174515	0.0110803324099723	0.00554016620498615	0.0110803324099723	0.0249307479224377	0.00277008310249307	0.00554016620498615	0	0.00277008310249307	0.00277008310249307	0.00831024930747922	0.00554016620498615	0	0	0.00277008310249307	0	0.00554016620498615	0	0	0	0	0	0	0.00277008310249307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00277008310249307	0	0	0	0
TRPV	0.0315789473684211	0.0210526315789474	0.0210526315789474	0.0421052631578947	0.0526315789473684	0.178947368421053	0.484210526315789	0.157894736842105	0.0105263157894737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CACC	0.327868852459016	0.590163934426229	0.0819672131147541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SHAB	0.0714285714285714	0	0.0357142857142857	0	0.107142857142857	0.75	0.0357142857142857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRPML	0.015625	0.015625	0	0.015625	0.03125	0.6875	0.140625	0.03125	0.015625	0.015625	0.015625	0	0	0	0	0	0	0	0.015625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASIC	0.165217391304348	0.318840579710145	0.434782608695652	0.0550724637681159	0.0115942028985507	0.00289855072463768	0.00289855072463768	0	0.00579710144927536	0	0	0.00289855072463768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNQ	0.0434782608695652	0.00869565217391304	0.0173913043478261	0.0695652173913043	0.0782608695652174	0.460869565217391	0.28695652173913	0.0173913043478261	0.00869565217391304	0	0	0	0.00869565217391304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRPC	0.0549450549450549	0.010989010989011	0.032967032967033	0.043956043956044	0.120879120879121	0.142857142857143	0.274725274725275	0.208791208791209	0.10989010989011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLUT_NMDA	0.0381679389312977	0.0458015267175573	0.0610687022900763	0.145038167938931	0.603053435114504	0.0763358778625954	0.0152671755725191	0.0152671755725191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNF	0	0	0	0	0.333333333333333	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ANGL	0.0909090909090909	0	0	0.181818181818182	0.363636363636364	0	0	0	0.0909090909090909	0.0909090909090909	0.0909090909090909	0	0	0	0	0.0909090909090909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SERO	0.00892857142857143	0.00892857142857143	0.0446428571428571	0.267857142857143	0.571428571428571	0.0714285714285714	0.00892857142857143	0.00892857142857143	0	0.00892857142857143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACHN	0.0241379310344828	0.0206896551724138	0.0586206896551724	0.1	0.658620689655172	0.0931034482758621	0.0137931034482759	0.00689655172413793	0.00689655172413793	0	0	0.00344827586206897	0.00344827586206897	0	0	0.00344827586206897	0	0	0	0.00344827586206897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00344827586206897	0
SHAL	0.15	0.05	0.05	0.1	0	0.15	0.45	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
